Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 7,2002,Unnamed: 10,Unnamed: 12,2003,Unnamed: 14,Unnamed: 16,2004,Unnamed: 19,Unnamed: 22
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",449,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",25.063510041312927,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),TROİD,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",215,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",12.00145803759973,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ENDOMETRİUM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",173,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",9.656987165138387,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",166,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",9.266242019728164,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KEMİK İLİĞİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",159,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",8.87549687431794,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),SERVİKS,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",144,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",8.03818584843889,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",134,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",7.479978497852855,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",113,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.307743061622184,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),OVER,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",113,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.307743061622184,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",1481,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",82.39922508007636,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",545,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",30.32246972899501,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),PROSTAT,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",494,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",27.48495421307071,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MESANE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",381,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",21.197910030728625,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LARİNKS,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",242,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",13.464289310856502,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",238,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",13.241739074313418,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",189,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",10.515498676660657,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KEMİK İLİGİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",170,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",9.458385053081013,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),REKTUM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",127,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",7.065970010242875,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LENF DÜGÜMÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",122,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.787782214564021,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),SAMSUN ( 2002-2004 ),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",2004,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),OLGU SAYISI,"% 19,71","İNSİDANS
 (100.000'de)",ANKARA ( 2002-2004 ),OLGU SAYISI,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",OLGU SAYISI,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADIN,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),632,"% 19,71",101.83,ANKARA ( 2002-2004 ),746,ANTALYA  ( 2002-2004 ),120.5,"%19,77",857,138.85
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ERKEK,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),949,"% 19,71",162.75,ANKARA ( 2002-2004 ),1186,ANTALYA  ( 2002-2004 ),203.94,"%19,77",1351,233.05
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),TOPLAM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),1581,"% 19,71",131.34,ANKARA ( 2002-2004 ),1932,ANTALYA  ( 2002-2004 ),160.91,"%19,77",2208,184.48
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),SAMSUN İLK 10 KANSER TÜRÜ ( 2004 ),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),      İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER  ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",351,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",29.325856214742135,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),PROSTAT ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",138,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",23.805662987714207,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",249,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",20.803812528406812,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MEME,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",221,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",18.464427987059864,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",143,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",11.947571050450499,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MESANE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",142,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",11.86402160254525,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",82,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",13.285763818004478,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ENDOMETRİUM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",41,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.642881909002239,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),BEYİN,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",75,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.266208592893618,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KEMİK İLİĞİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",73,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.099109697083122,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),     İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MEME,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",211,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",34.186538604865184,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",114,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",18.470452137225738,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ENDOMETRİUM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",41,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.642881909002239,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",40,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.480860399026575,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KEMİK İLİĞİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",39,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.318838889050911,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",35,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",5.670752849148252,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",34,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",5.508731339172589,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),TROİD,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",33,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",5.346709829196924,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LENF DÜGÜMÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",30,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",4.8606452992699305,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),REKTUM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",29,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",4.698623789294267,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),     İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",316,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",54.511518145780364,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),PROSTAT ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",138,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",23.805662987714207,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",135,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",23.28814857493781,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MESANE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",125,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",21.56310053234983,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",103,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",17.767994838656257,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LARİNKS,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",58,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",10.00527864701032,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",48,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",8.280230604422332,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),BEYİN,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",47,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",8.107725800163536,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LENF DÜGÜMÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",38,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.555182561834347,"İNSİDANS
 (100.000'de )"
